transaction_id,date,hour,type,amount,country,old_balance,new_balance,structuring_flag,rapid_movement_flag,round_amount_flag,high_risk_country,is_suspicious,aml_risk_score,alert_level
TXN000248,2024-06-24,12,DEBIT,661.42,NG,226855.56,226194.14,0,0,0,1,0,35,LOW
TXN000249,2024-12-05,16,DEBIT,1319.9,DE,468277.07,466957.17,0,0,0,0,0,3,LOW
TXN000250,2024-11-29,1,CASH_OUT,47396.25,DE,119337.08,71940.83,0,0,0,0,1,35,LOW
TXN000251,2024-11-18,2,CASH_OUT,29076.9,IR,319933.35,290856.45,0,0,0,1,1,68,MEDIUM
TXN000252,2024-11-24,2,CASH_OUT,50261.39,UK,287523.52,237262.13,0,1,0,0,1,87,HIGH
TXN000253,2024-05-27,3,CASH_OUT,61109.32,CN,227615.15,166505.83,0,1,0,0,1,85,HIGH
TXN000254,2024-02-21,9,DEBIT,3795.46,CN,52680.09,48884.63,0,0,0,0,0,2,LOW
TXN000255,2024-06-15,20,CASH_IN,2525.99,DE,443803.97,446329.96,0,0,0,0,0,2,LOW
TXN000256,2024-09-21,2,TRANSFER,21737.28,NG,260441.53,238704.25,0,0,0,1,1,67,MEDIUM
TXN000257,2024-06-09,13,DEBIT,835.89,US,124351.58,123515.69,0,0,0,0,0,5,LOW
TXN000258,2024-05-10,17,CASH_OUT,617.03,MX,229839.29,229222.26,0,0,0,0,0,5,LOW
TXN000259,2024-07-14,16,CASH_IN,2623.27,US,12742.41,15365.68,0,0,0,0,0,5,LOW
TXN000260,2024-10-14,18,CASH_OUT,1670.09,US,251700.95,250030.86,0,0,0,0,0,2,LOW
TXN000261,2024-03-28,8,CASH_OUT,6396.75,UK,85349.19,78952.44,0,0,0,0,0,2,LOW
TXN000262,2024-12-11,12,PAYMENT,1021.86,RU,205194.69,204172.83,0,0,0,1,0,33,LOW
TXN000263,2024-05-31,14,CASH_IN,4558.33,RU,2568.64,7126.97,0,0,0,1,0,31,LOW
TXN000264,2024-02-13,17,TRANSFER,3308.79,NG,467080.92,463772.13,0,0,0,1,0,34,LOW
TXN000265,2024-04-06,7,CASH_OUT,5759.67,UK,411284.9,405525.23,0,0,0,0,0,2,LOW
TXN000266,2024-10-16,2,CASH_OUT,9900.28,US,205497.7,195597.42,1,1,0,0,1,85,HIGH
TXN000267,2024-12-06,20,CASH_OUT,6909.34,DE,457121.67,450212.33,0,0,0,0,0,3,LOW
TXN000268,2024-10-05,17,PAYMENT,2387.17,MX,262206.84,259819.67,0,0,0,0,0,1,LOW
TXN000269,2024-02-04,14,CASH_IN,1766.45,US,27464.09,29230.54,0,0,0,0,0,0,LOW
TXN000270,2024-05-23,13,CASH_IN,2571.25,NG,196701.3,199272.55,0,0,0,1,0,34,LOW
TXN000271,2024-07-25,11,CASH_IN,2388.4,RU,457007.29,459395.69,0,0,0,1,0,33,LOW
TXN000272,2024-04-29,19,PAYMENT,542.92,US,49364.91,48821.99,0,0,0,0,0,3,LOW
TXN000273,2024-05-24,21,CASH_OUT,294.05,UK,381068.32,380774.27,0,0,0,0,0,3,LOW
TXN000274,2024-03-16,7,TRANSFER,2685.2,US,340584.7,337899.5,0,0,0,0,0,5,LOW
TXN000275,2024-02-27,15,DEBIT,11586.48,UK,472453.93,460867.45,0,0,0,0,0,0,LOW
TXN000276,2024-01-24,9,TRANSFER,955.21,RU,59667.12,58711.91,0,0,0,1,0,34,LOW
TXN000277,2024-04-26,12,TRANSFER,913.49,NG,165295.93,164382.44,0,0,0,1,0,30,LOW
TXN000278,2024-07-06,15,PAYMENT,12032.29,US,366966.8,354934.51,0,0,0,0,0,4,LOW
TXN000279,2024-02-10,20,CASH_OUT,628.64,US,86527.29,85898.65,0,0,0,0,0,4,LOW
TXN000280,2024-06-24,14,TRANSFER,2094.05,IR,266416.28,264322.23,0,0,0,1,0,34,LOW
TXN000281,2024-09-09,21,CASH_OUT,3381.44,UK,238498.89,235117.45,0,0,0,0,0,1,LOW
TXN000282,2024-03-09,14,DEBIT,5192.01,CN,428472.14,423280.13,0,0,0,0,0,5,LOW
TXN000283,2024-09-14,8,TRANSFER,8351.59,DE,163913.1,155561.51,0,0,0,0,0,2,LOW
TXN000284,2024-01-13,23,CASH_OUT,93833.75,US,282789.85,188956.1,0,0,0,0,1,62,MEDIUM
TXN000285,2024-07-24,21,CASH_OUT,4912.26,UK,22473.92,17561.66,0,0,0,0,0,1,LOW
TXN000286,2024-10-19,1,TRANSFER,21450.75,IR,346340.31,324889.56,0,1,0,1,1,95,HIGH
TXN000287,2024-01-19,9,TRANSFER,9162.19,US,235176.74,226014.55,0,0,0,0,0,1,LOW
TXN000288,2024-01-20,8,TRANSFER,1910.99,UK,363172.32,361261.33,0,0,0,0,0,4,LOW
TXN000289,2024-07-28,16,PAYMENT,11064.21,US,55257.05,44192.84,0,0,0,0,0,2,LOW
TXN000290,2024-10-16,18,TRANSFER,6277.81,UK,299405.17,293127.36,0,0,0,0,0,0,LOW
TXN000291,2024-07-01,12,TRANSFER,11075.91,US,291899.88,280823.97,0,0,0,0,0,20,LOW
TXN000292,2024-02-14,9,TRANSFER,11734.96,US,285253.27,273518.31,0,0,0,0,0,20,LOW
TXN000293,2024-08-27,8,PAYMENT,2685.85,MX,344370.13,341684.28,0,0,0,0,0,5,LOW
TXN000294,2024-05-15,14,DEBIT,7742.28,UK,426255.84,418513.56,0,0,0,0,0,0,LOW
TXN000295,2024-11-27,11,CASH_OUT,365.44,UK,483205.27,482839.83,0,0,0,0,0,5,LOW
TXN000296,2024-10-10,14,DEBIT,10499.88,RU,152155.85,141655.97,0,0,0,1,0,33,LOW
TXN000297,2024-05-18,19,CASH_OUT,5686.14,DE,268082.25,262396.11,0,0,0,0,0,4,LOW
TXN000298,2024-03-04,1,CASH_OUT,10679.5,NG,149176.77,138497.27,0,0,0,1,1,68,MEDIUM
TXN000299,2024-01-29,21,CASH_OUT,9396.21,US,13274.27,3878.06,0,0,0,0,0,1,LOW
TXN000300,2024-07-04,19,PAYMENT,41.21,US,115522.26,115481.05,0,0,0,0,0,2,LOW
TXN000301,2024-12-22,11,DEBIT,6856.0,UK,270901.5,264045.5,0,0,0,0,0,4,LOW
TXN000302,2024-02-08,11,CASH_IN,321.32,CN,30418.25,30739.57,0,0,0,0,0,2,LOW
TXN000303,2024-03-21,16,PAYMENT,9557.22,MX,379094.53,369537.31,0,0,0,0,0,2,LOW
TXN000304,2024-05-08,18,PAYMENT,644.9,IR,429998.77,429353.87,0,0,0,1,0,31,LOW
TXN000305,2024-03-10,13,DEBIT,356.79,MX,466467.99,466111.2,0,0,0,0,0,1,LOW
TXN000306,2024-09-12,7,PAYMENT,2149.79,UK,253828.91,251679.12,0,0,0,0,0,3,LOW
TXN000307,2024-04-30,8,DEBIT,9235.92,MX,219651.48,210415.56,0,0,0,0,0,5,LOW
TXN000308,2024-08-12,20,PAYMENT,2427.4,RU,88070.16,85642.76,0,0,0,1,0,31,LOW
TXN000309,2024-09-21,11,DEBIT,344.18,IR,128217.92,127873.74,0,0,0,1,0,31,LOW
TXN000310,2024-12-01,19,CASH_OUT,6517.62,UK,343224.05,336706.43,0,0,0,0,0,4,LOW
TXN000311,2024-05-23,9,CASH_OUT,3333.24,UK,351901.71,348568.47,0,0,0,0,0,3,LOW
TXN000312,2024-05-29,16,CASH_OUT,992.1,US,429587.9,428595.8,0,0,0,0,0,2,LOW
TXN000313,2024-10-20,11,DEBIT,216.35,DE,223968.26,223751.91,0,0,0,0,0,3,LOW
TXN000314,2024-08-24,14,TRANSFER,163.87,UK,422898.55,422734.68,0,0,0,0,0,2,LOW
TXN000315,2024-07-13,16,DEBIT,63.97,US,389604.23,389540.26,0,0,0,0,0,4,LOW
TXN000316,2024-02-04,19,TRANSFER,2113.25,MX,62988.25,60875.0,0,0,0,0,0,3,LOW
TXN000317,2024-10-05,2,CASH_OUT,123947.83,MX,363168.41,239220.58,0,1,0,0,1,87,HIGH
TXN000318,2024-12-17,14,CASH_IN,3080.37,DE,449566.61,452646.98,0,0,0,0,0,2,LOW
TXN000319,2024-02-15,7,DEBIT,616.32,US,361730.8,361114.48,0,0,0,0,0,5,LOW
TXN000320,2024-10-06,19,CASH_IN,488.84,RU,393685.16,394174.0,0,0,0,1,0,30,LOW
TXN000321,2024-04-02,16,PAYMENT,1544.13,UK,185031.66,183487.53,0,0,0,0,0,5,LOW
TXN000322,2024-08-20,12,CASH_IN,2084.13,IR,347635.53,349719.66,0,0,0,1,0,30,LOW
TXN000323,2024-10-20,20,CASH_OUT,2724.15,US,53935.43,51211.28,0,0,0,0,0,4,LOW
TXN000324,2024-08-14,7,DEBIT,3567.12,MX,321770.31,318203.19,0,0,0,0,0,2,LOW
TXN000325,2024-01-12,14,CASH_IN,6458.8,US,170044.28,176503.08,0,0,0,0,0,1,LOW
TXN000326,2024-10-11,1,TRANSFER,9427.88,RU,156153.41,146725.53,1,1,0,1,1,100,HIGH
TXN000327,2024-10-15,19,PAYMENT,838.81,IR,130295.52,129456.71,0,0,0,1,0,35,LOW
TXN000328,2024-04-02,21,DEBIT,1205.1,US,142164.47,140959.37,0,0,0,0,0,4,LOW
TXN000329,2024-04-11,4,CASH_OUT,23183.44,NG,443251.24,420067.8,0,1,0,1,1,90,HIGH
TXN000330,2024-06-29,18,DEBIT,1991.15,US,307464.26,305473.11,0,0,0,0,0,3,LOW
TXN000331,2024-09-05,10,TRANSFER,1600.26,UK,96846.66,95246.4,0,0,0,0,0,0,LOW
TXN000332,2024-07-17,7,TRANSFER,2515.45,IR,165846.57,163331.12,0,0,0,1,0,33,LOW
TXN000333,2024-08-19,9,CASH_OUT,510.13,UK,389016.75,388506.62,0,0,0,0,0,5,LOW
TXN000334,2024-02-13,13,PAYMENT,1653.22,DE,362449.44,360796.22,0,0,0,0,0,4,LOW
TXN000335,2024-07-25,19,CASH_IN,11267.11,DE,364126.21,375393.32,0,0,0,0,0,5,LOW
TXN000336,2024-09-24,8,CASH_OUT,4257.34,US,81774.53,77517.19,0,0,0,0,0,5,LOW
TXN000337,2024-05-23,10,DEBIT,1581.81,IR,56823.26,55241.45,0,0,0,1,0,34,LOW
TXN000338,2024-10-01,11,PAYMENT,799.94,US,411100.07,410300.13,0,0,0,0,0,2,LOW
TXN000339,2024-03-26,15,TRANSFER,1467.03,DE,348879.93,347412.9,0,0,0,0,0,0,LOW
TXN000340,2024-02-05,3,TRANSFER,52688.14,IR,403688.51,351000.37,0,1,0,1,1,100,HIGH
TXN000341,2024-07-03,17,TRANSFER,305.38,US,355711.47,355406.09,0,0,0,0,0,4,LOW
TXN000342,2024-05-20,13,PAYMENT,971.39,MX,2959.86,1988.47,0,0,0,0,0,0,LOW
TXN000343,2024-07-09,3,CASH_OUT,10588.19,RU,206634.54,196046.35,0,1,0,1,1,92,HIGH
TXN000344,2024-03-03,13,PAYMENT,334.46,US,158022.64,157688.18,0,0,0,0,0,3,LOW
TXN000345,2024-03-19,17,CASH_OUT,4049.13,CN,177859.53,173810.4,0,0,0,0,0,1,LOW
TXN000346,2024-01-12,20,PAYMENT,5063.4,DE,84906.11,79842.71,0,0,0,0,0,4,LOW
TXN000347,2024-01-27,15,DEBIT,1747.01,RU,127741.64,125994.63,0,0,0,1,0,33,LOW
TXN000348,2024-04-08,10,CASH_OUT,11538.17,UK,143355.03,131816.86,0,0,0,0,0,19,LOW
TXN000349,2024-03-14,11,TRANSFER,160.31,US,207483.85,207323.54,0,0,0,0,0,5,LOW
TXN000350,2024-05-17,20,CASH_OUT,4602.12,UK,349346.44,344744.32,0,0,0,0,0,0,LOW
TXN000351,2024-11-14,9,TRANSFER,6877.76,UK,473138.49,466260.73,0,0,0,0,0,0,LOW
TXN000352,2024-02-06,7,PAYMENT,928.25,CN,417244.8,416316.55,0,0,0,0,0,0,LOW
TXN000353,2024-07-13,19,CASH_IN,243.63,DE,308981.46,309225.09,0,0,0,0,0,5,LOW
TXN000354,2024-05-24,10,CASH_OUT,3152.37,UK,77545.74,74393.37,0,0,0,0,0,2,LOW
TXN000355,2024-05-29,17,TRANSFER,2051.94,NG,138792.95,136741.01,0,0,0,1,0,32,LOW
TXN000356,2024-12-18,8,PAYMENT,1099.71,US,304172.26,303072.55,0,0,0,0,0,2,LOW
TXN000357,2024-01-17,16,DEBIT,305.04,CN,333888.3,333583.26,0,0,0,0,0,3,LOW
TXN000358,2024-11-07,13,DEBIT,19980.72,DE,154372.98,134392.26,0,0,0,0,0,4,LOW
TXN000359,2024-04-12,17,CASH_IN,5539.42,US,125085.22,130624.64,0,0,0,0,0,3,LOW
TXN000360,2024-04-24,14,PAYMENT,3054.62,MX,442686.05,439631.43,0,0,0,0,0,2,LOW
TXN000361,2024-06-10,15,CASH_OUT,246.52,US,441346.22,441099.7,0,0,0,0,0,1,LOW
TXN000362,2024-05-03,9,PAYMENT,274.86,IR,248571.14,248296.28,0,0,0,1,0,35,LOW
TXN000363,2024-02-04,14,TRANSFER,624.95,UK,299485.77,298860.82,0,0,0,0,0,2,LOW
TXN000364,2024-07-06,11,CASH_OUT,7087.33,DE,23194.35,16107.02,0,0,0,0,0,5,LOW
TXN000365,2024-06-19,10,DEBIT,3341.97,IR,39945.82,36603.85,0,0,0,1,0,30,LOW
TXN000366,2024-07-27,7,TRANSFER,1596.55,IR,91080.15,89483.6,0,0,0,1,0,34,LOW
TXN000367,2024-11-15,14,TRANSFER,4317.69,DE,98214.75,93897.06,0,0,0,0,0,1,LOW
TXN000368,2024-11-05,11,TRANSFER,144.16,US,35549.25,35405.09,0,0,0,0,0,0,LOW
TXN000369,2024-09-18,15,PAYMENT,1897.2,RU,62579.68,60682.48,0,0,0,1,0,31,LOW
TXN000370,2024-04-28,8,TRANSFER,284.21,US,170907.13,170622.92,0,0,0,0,0,2,LOW
TXN000371,2024-07-24,12,TRANSFER,2657.0,US,120155.05,117498.05,0,0,0,0,0,5,LOW
TXN000372,2024-01-11,20,CASH_OUT,3883.01,US,448429.19,444546.18,0,0,0,0,0,0,LOW
TXN000373,2024-05-20,10,PAYMENT,1516.96,US,408141.62,406624.66,0,0,0,0,0,5,LOW
TXN000374,2024-08-12,17,CASH_OUT,3528.4,RU,17496.0,13967.6,0,0,0,1,0,30,LOW
TXN000375,2024-08-24,11,CASH_OUT,1537.64,UK,290021.15,288483.51,0,0,0,0,0,2,LOW
TXN000376,2024-05-08,16,CASH_IN,3938.67,RU,141763.44,145702.11,0,0,0,1,0,35,LOW
TXN000377,2024-02-24,18,CASH_OUT,1437.63,MX,264588.91,263151.28,0,0,0,0,0,1,LOW
TXN000378,2024-06-09,17,TRANSFER,1228.74,US,267647.61,266418.87,0,0,0,0,0,0,LOW
TXN000379,2024-01-28,18,DEBIT,609.19,IR,3552.12,2942.93,0,0,0,1,0,35,LOW
TXN000380,2024-10-23,18,TRANSFER,238.34,NG,228450.14,228211.8,0,0,0,1,0,31,LOW
TXN000381,2024-07-31,17,CASH_IN,306.6,NG,242519.87,242826.47,0,0,0,1,0,35,LOW
TXN000382,2024-09-15,10,CASH_OUT,3510.08,IR,240477.33,236967.25,0,0,0,1,0,31,LOW
TXN000383,2024-09-25,10,DEBIT,3024.48,US,190695.88,187671.4,0,0,0,0,0,2,LOW
TXN000384,2024-04-28,4,CASH_OUT,21985.42,DE,236762.01,214776.59,0,0,0,0,1,35,LOW
TXN000385,2024-02-17,8,CASH_OUT,2672.77,RU,54102.63,51429.86,0,0,0,1,0,31,LOW
TXN000386,2024-11-22,14,TRANSFER,451.5,UK,422178.23,421726.73,0,0,0,0,0,1,LOW
TXN000387,2024-01-11,18,CASH_IN,6129.81,UK,272411.16,278540.97,0,0,0,0,0,2,LOW
TXN000388,2024-01-27,15,CASH_IN,2302.35,UK,29981.29,32283.64,0,0,0,0,0,5,LOW
TXN000389,2024-01-02,11,PAYMENT,4596.99,US,266757.57,262160.58,0,0,0,0,0,2,LOW
TXN000390,2024-11-24,18,CASH_OUT,1078.69,US,200769.51,199690.82,0,0,0,0,0,2,LOW
TXN000391,2024-05-28,18,DEBIT,2211.93,RU,83184.03,80972.1,0,0,0,1,0,34,LOW
TXN000392,2024-01-12,14,DEBIT,2723.9,US,206931.19,204207.29,0,0,0,0,0,3,LOW
TXN000393,2024-06-12,7,CASH_IN,7355.89,RU,407179.17,414535.06,0,0,0,1,0,34,LOW
TXN000394,2024-08-04,14,CASH_OUT,1464.58,US,153281.17,151816.59,0,0,0,0,0,0,LOW
TXN000395,2024-11-28,8,TRANSFER,328.75,US,363564.19,363235.44,0,0,0,0,0,4,LOW
TXN000396,2024-11-22,17,DEBIT,561.0,US,412980.18,412419.18,0,0,0,0,0,3,LOW
TXN000397,2024-10-27,11,CASH_IN,7839.77,US,432080.96,439920.73,0,0,0,0,0,2,LOW
TXN000398,2024-08-07,14,PAYMENT,1825.52,RU,396546.33,394720.81,0,0,0,1,0,31,LOW
TXN000399,2024-01-29,9,DEBIT,3793.04,US,165621.75,161828.71,0,0,0,0,0,5,LOW
TXN000400,2024-03-07,21,CASH_IN,3454.04,US,427317.23,430771.27,0,0,0,0,0,2,LOW
TXN000401,2024-01-21,16,CASH_OUT,4279.69,US,479932.37,475652.68,0,0,0,0,0,4,LOW
TXN000402,2024-06-06,8,PAYMENT,8700.93,UK,302047.26,293346.33,0,0,0,0,0,1,LOW
TXN000403,2024-01-30,13,TRANSFER,1944.88,MX,393467.32,391522.44,0,0,0,0,0,4,LOW
TXN000404,2024-01-24,17,TRANSFER,6251.43,US,285530.59,279279.16,0,0,0,0,0,2,LOW
TXN000405,2024-02-29,23,CASH_OUT,10041.96,RU,15276.0,5234.04,0,1,0,1,1,91,HIGH
TXN000406,2024-02-07,7,TRANSFER,3911.93,IR,369400.34,365488.41,0,0,0,1,0,32,LOW
TXN000407,2024-12-29,21,DEBIT,1526.52,MX,115973.09,114446.57,0,0,0,0,0,2,LOW
TXN000408,2024-02-25,15,CASH_IN,13335.3,US,326606.48,339941.78,0,0,0,0,0,0,LOW
TXN000409,2024-06-09,14,TRANSFER,2872.56,US,56456.03,53583.47,0,0,0,0,0,0,LOW
TXN000410,2024-11-08,3,TRANSFER,23528.43,RU,26564.1,3035.67,0,1,0,1,1,92,HIGH
TXN000411,2024-07-26,20,CASH_OUT,642.95,US,235554.5,234911.55,0,0,0,0,0,0,LOW
TXN000412,2024-12-02,15,CASH_IN,1265.22,DE,343793.24,345058.46,0,0,0,0,0,5,LOW
TXN000413,2024-05-14,9,TRANSFER,2531.3,US,150154.69,147623.39,0,0,0,0,0,5,LOW
TXN000414,2024-02-26,13,DEBIT,390.27,US,332579.77,332189.5,0,0,0,0,0,5,LOW
TXN000415,2024-08-21,7,TRANSFER,834.26,NG,336804.85,335970.59,0,0,0,1,0,31,LOW
TXN000416,2024-01-13,21,PAYMENT,8083.7,US,202340.71,194257.01,0,0,0,0,0,3,LOW
TXN000417,2024-10-28,7,CASH_IN,2094.66,DE,370072.4,372167.06,0,0,0,0,0,2,LOW
TXN000418,2024-07-12,8,TRANSFER,1493.46,RU,192056.88,190563.42,0,0,0,1,0,30,LOW
TXN000419,2024-09-08,14,DEBIT,2834.94,UK,387469.48,384634.54,0,0,0,0,0,4,LOW
TXN000420,2024-10-16,8,TRANSFER,1422.87,IR,216199.51,214776.64,0,0,0,1,0,34,LOW
TXN000421,2024-12-02,16,PAYMENT,4192.52,CN,16547.6,12355.08,0,0,0,0,0,2,LOW
TXN000422,2024-07-25,13,PAYMENT,1959.46,NG,217625.9,215666.44,0,0,0,1,0,30,LOW
TXN000423,2024-08-23,12,PAYMENT,1875.59,US,213969.7,212094.11,0,0,0,0,0,5,LOW
TXN000424,2024-07-02,9,CASH_IN,1272.96,US,110054.0,111326.96,0,0,0,0,0,0,LOW
TXN000425,2024-12-16,10,CASH_OUT,1896.51,IR,354905.51,353009.0,0,0,0,1,0,32,LOW
TXN000426,2024-12-06,9,PAYMENT,362.64,US,365239.64,364877.0,0,0,0,0,0,4,LOW
TXN000427,2024-09-05,8,TRANSFER,2222.0,US,121447.84,119225.84,0,0,0,0,0,3,LOW
TXN000428,2024-11-14,7,TRANSFER,1263.72,UK,461965.88,460702.16,0,0,0,0,0,3,LOW
TXN000429,2024-06-16,15,DEBIT,3578.22,UK,446417.01,442838.79,0,0,0,0,0,3,LOW
TXN000430,2024-10-31,11,CASH_OUT,1841.87,UK,352032.6,350190.73,0,0,0,0,0,1,LOW
TXN000431,2024-11-21,12,CASH_OUT,9793.02,DE,170810.42,161017.4,0,0,0,0,0,2,LOW
TXN000432,2024-09-28,13,CASH_OUT,3716.37,US,167488.55,163772.18,0,0,0,0,0,1,LOW
TXN000433,2024-12-02,20,TRANSFER,173.5,NG,156609.18,156435.68,0,0,0,1,0,34,LOW
TXN000434,2024-08-07,12,TRANSFER,4827.75,US,136063.1,131235.35,0,0,0,0,0,0,LOW
TXN000435,2024-04-20,17,CASH_IN,3539.91,MX,247563.26,251103.17,0,0,0,0,0,5,LOW
TXN000436,2024-03-25,17,PAYMENT,2365.85,NG,28172.55,25806.7,0,0,0,1,0,30,LOW
TXN000437,2024-10-15,14,CASH_OUT,11576.44,US,446205.91,434629.47,0,0,0,0,0,16,LOW
TXN000438,2024-11-01,17,PAYMENT,381.48,US,61754.09,61372.61,0,0,0,0,0,4,LOW
TXN000439,2024-05-19,16,CASH_OUT,1580.67,RU,365717.67,364137.0,0,0,0,1,0,30,LOW
TXN000440,2024-08-24,13,CASH_OUT,851.85,UK,373286.97,372435.12,0,0,0,0,0,5,LOW
TXN000441,2024-10-06,15,CASH_IN,8330.52,CN,175195.28,183525.8,0,0,0,0,0,5,LOW
TXN000442,2024-10-05,12,DEBIT,860.17,RU,240531.43,239671.26,0,0,0,1,0,30,LOW
TXN000443,2024-02-16,18,CASH_OUT,2592.94,US,392908.37,390315.43,0,0,0,0,0,5,LOW
TXN000444,2024-06-12,21,CASH_OUT,1916.95,MX,78111.03,76194.08,0,0,0,0,0,5,LOW
TXN000445,2024-10-31,19,PAYMENT,101.75,IR,115481.48,115379.73,0,0,0,1,0,33,LOW
TXN000446,2024-12-26,9,PAYMENT,2207.97,RU,486183.39,483975.42,0,0,0,1,0,30,LOW
TXN000447,2024-11-28,15,CASH_IN,4546.08,CN,309367.8,313913.88,0,0,0,0,0,4,LOW
TXN000448,2024-11-15,18,TRANSFER,3343.5,MX,463621.73,460278.23,0,0,0,0,0,0,LOW
TXN000449,2024-12-16,19,CASH_IN,4695.15,US,382515.4,387210.55,0,0,0,0,0,3,LOW
TXN000450,2024-11-11,18,DEBIT,4958.19,NG,151928.89,146970.7,0,0,0,1,0,31,LOW
TXN000451,2024-09-17,18,CASH_IN,3884.93,US,236359.74,240244.67,0,0,0,0,0,0,LOW
TXN000452,2024-04-25,3,TRANSFER,76485.91,IR,70202.16,0.0,0,1,0,1,1,100,HIGH
TXN000453,2024-08-12,21,TRANSFER,6095.26,US,126534.68,120439.42,0,0,0,0,0,3,LOW
TXN000454,2024-06-06,14,PAYMENT,542.03,MX,134695.58,134153.55,0,0,0,0,0,1,LOW
TXN000455,2024-04-20,21,PAYMENT,3891.08,UK,431145.54,427254.46,0,0,0,0,0,5,LOW
TXN000456,2024-05-14,13,CASH_OUT,3176.31,MX,184227.36,181051.05,0,0,0,0,0,1,LOW
TXN000457,2024-05-30,19,CASH_OUT,386.93,US,321385.93,320999.0,0,0,0,0,0,4,LOW
TXN000458,2024-01-08,7,CASH_IN,7256.34,RU,436640.58,443896.92,0,0,0,1,0,31,LOW
TXN000459,2024-04-05,7,CASH_OUT,2083.74,DE,380287.12,378203.38,0,0,0,0,0,0,LOW
TXN000460,2024-04-20,19,TRANSFER,1222.54,US,399230.56,398008.02,0,0,0,0,0,2,LOW
TXN000461,2024-08-09,20,TRANSFER,1423.18,US,472328.15,470904.97,0,0,0,0,0,4,LOW
TXN000462,2024-05-26,12,DEBIT,2182.23,US,200529.51,198347.28,0,0,0,0,0,4,LOW
TXN000463,2024-03-22,15,PAYMENT,633.23,NG,100813.15,100179.92,0,0,0,1,0,34,LOW
TXN000464,2024-03-23,19,CASH_IN,726.08,CN,190158.74,190884.82,0,0,0,0,0,1,LOW
TXN000465,2024-12-16,10,DEBIT,4578.5,US,278298.97,273720.47,0,0,0,0,0,5,LOW
TXN000466,2024-03-12,7,TRANSFER,12456.5,US,446656.18,434199.68,0,0,0,0,0,17,LOW
TXN000467,2024-03-19,8,PAYMENT,2920.29,UK,286336.05,283415.76,0,0,0,0,0,5,LOW
TXN000468,2024-10-21,18,TRANSFER,326.28,US,408092.33,407766.05,0,0,0,0,0,3,LOW
TXN000469,2024-12-06,20,DEBIT,7618.6,UK,296479.72,288861.12,0,0,0,0,0,2,LOW
TXN000470,2024-12-15,9,CASH_IN,3850.88,IR,50274.65,54125.53,0,0,0,1,0,32,LOW
TXN000471,2024-10-14,13,CASH_OUT,659.24,UK,363557.32,362898.08,0,0,0,0,0,5,LOW
TXN000472,2024-07-20,13,CASH_OUT,301.63,IR,146489.27,146187.64,0,0,0,1,0,33,LOW
TXN000473,2024-07-22,21,CASH_IN,63.69,US,484819.62,484883.31,0,0,0,0,0,4,LOW
TXN000474,2024-04-11,9,DEBIT,32.23,DE,338904.43,338872.2,0,0,0,0,0,2,LOW
TXN000475,2024-08-17,17,DEBIT,3371.35,UK,339954.79,336583.44,0,0,0,0,0,3,LOW
TXN000476,2024-11-22,16,DEBIT,7785.54,MX,453160.38,445374.84,0,0,0,0,0,5,LOW
TXN000477,2024-04-01,13,CASH_OUT,3749.62,MX,465844.29,462094.67,0,0,0,0,0,5,LOW
TXN000478,2024-02-22,20,TRANSFER,848.45,US,343046.02,342197.57,0,0,0,0,0,3,LOW
TXN000479,2024-05-12,12,DEBIT,3682.27,US,394202.45,390520.18,0,0,0,0,0,2,LOW
TXN000480,2024-10-17,12,DEBIT,4439.66,NG,434080.12,429640.46,0,0,0,1,0,31,LOW
TXN000481,2024-10-21,19,CASH_IN,1853.79,NG,143489.4,145343.19,0,0,0,1,0,34,LOW
TXN000482,2024-06-15,18,DEBIT,1908.57,US,63749.64,61841.07,0,0,0,0,0,5,LOW
TXN000483,2024-03-05,20,TRANSFER,6811.58,MX,317183.1,310371.52,0,0,0,0,0,5,LOW
TXN000484,2024-06-18,8,DEBIT,1977.62,US,61351.58,59373.96,0,0,0,0,0,3,LOW
TXN000485,2024-10-05,15,PAYMENT,9762.21,RU,225628.69,215866.48,0,0,0,1,0,34,LOW
TXN000486,2024-07-08,8,DEBIT,1946.55,UK,324776.51,322829.96,0,0,0,0,0,3,LOW
TXN000487,2024-03-24,15,TRANSFER,6859.72,US,219202.68,212342.96,0,0,0,0,0,1,LOW
TXN000488,2024-12-21,11,CASH_OUT,1080.86,US,103822.84,102741.98,0,0,0,0,0,2,LOW
TXN000489,2024-12-29,11,CASH_OUT,2005.98,CN,411101.78,409095.8,0,0,0,0,0,2,LOW
TXN000490,2024-01-17,17,CASH_OUT,1066.64,US,203492.63,202425.99,0,0,0,0,0,5,LOW
TXN000491,2024-10-29,18,DEBIT,1330.09,DE,488787.67,487457.58,0,0,0,0,0,5,LOW
TXN000492,2024-06-17,13,DEBIT,2622.2,US,330001.08,327378.88,0,0,0,0,0,5,LOW
TXN000493,2024-08-27,14,TRANSFER,6042.93,UK,321277.99,315235.06,0,0,0,0,0,3,LOW
TXN000494,2024-12-15,9,TRANSFER,1701.8,DE,292314.83,290613.03,0,0,0,0,0,5,LOW
TXN000495,2024-11-12,11,PAYMENT,7378.33,UK,141158.92,133780.59,0,0,0,0,0,5,LOW
TXN000496,2024-07-16,21,TRANSFER,1751.23,MX,130469.09,128717.86,0,0,0,0,0,1,LOW
TXN000497,2024-11-18,15,PAYMENT,5091.23,RU,469142.03,464050.8,0,0,0,1,0,31,LOW
